permid,isin,issuer_name,str_001_s,str_002_ec,str_003_ec,str_004_asec,str_005_ec,cs_001_sec,gp_esccp,cs_003_sec,cs_002_ec,str_006_sec,str_007_sect,gp_esccp_22,gp_esccp_25,gp_esccp_30,art_8_basicos,str_003b_ec,new_exclusion,exclusion_list
5000070203,HK0000337987,BOCOM International Holdings Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295871156,HK0000561453,Link Real Estate Investment Trust,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5056413133,GB00BF3ZNS54,Venator Materials PLC,,,,,,,,OK,,,,,,,,,False,[]
5050652519,GB00BD6RF223,Watkin Jones PLC,,,,,,,,OK,,,,,,,,,False,[]
5003638730,NO0010858210,Benchmark Holdings PLC,,,,,,,,OK,,,,,,,,,False,[]
5057780959,GB00BF8PBF35,Nightstar Therapeutics Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295894942,XS0473964764,Stagecoach Group PLC,,,,OK,,OK,,,,,OK,,,,,,False,[]
5044198213,GB00BG226J60,Nucleus Financial Ltd,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295897650,XS1434582885,Sound Energy PLC,OK,,,,,,,,,,,,,,,,False,[]
5035255128,GB00B8JG4R91,Trinity Exploration and Production PLC,,,,,,,,,OK,,,,,,,,False,[]
4295896274,GB0031342743,Mama and Company Ltd,EXCLUDED,,,,,,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'str_006_sec']"
4295895553,GB00B87ZTG26,GlobalData PLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5035313836,GB00B4X1RC86,Smart Metering Systems PLC,,,,,,,,OK,,,,,,,,,False,[]
5039581320,GB00BX90BC01,GCP Student Living PLC,OK,,,,,,,,,,,,,,,,False,[]
4295896913,GB00BYYW9G87,Avacta Group PLC,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295894132,US76244A1034,Rhythmone Ltd,,,,,,,,OK,,,,,,,,,False,[]
5045847548,GB00BVYV1687,Adaptimmune Therapeutics PLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296550452,GH0000000649,CalBank PLC,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5000059181,GG00BYVFCC74,Raven Property Group Ltd,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5052128605,GB00BZB2KR63,Premier Miton Group PLC,OK,,,,,,,,,,,,,,,,False,[]
5045508539,GB00BZ6VT592,Accrol Group Holdings PLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4297595680,GB00B1FWDD12,REA Finance BV,OK,,,,,,,,,OK,,,,,,,False,[]
5001179175,GG00B1W7FC20,CryptoLogic Ltd,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
4295896948,GB00BYYJL418,Norcros PLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5071398810,GB00BJVQC708,Helios Towers PLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5043324203,GB00BNGY4Y86,Epwin Group PLC,,,,OK,,OK,,,,,OK,,,,,,False,[]
5036984397,GB00BJ05QC14,Actual Experience PLC,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4298051464,GB00BRF0TJ56,ScS Group PLC,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5037942861,GB00BQ1XTV39,Alent Ltd,,,,EXCLUDED,,,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_003_sec', 'str_007_sect']"
5016358157,XS1617418501,OneSavings Bank PLC,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5079692504,GB00BMT9K014,Moonpig Group PLC,,,,,,,,OK,,,,,,,,,False,[]
4295874878,US89155G1004,Total Produce Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5055466588,IE00BL53QQ85,Nabriva Therapeutics PLC,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295871119,US1694223009,CSC Holdings Ltd,,,,,,OK,,OK,,OK,,,,,,,False,[]
4295871795,HK0521001989,CWT International Ltd,,,,,,,,OK,,,,,,,,,False,[]
4296559138,HRPBZ0RA0004,Privredna Banka Zagreb dd,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4295871286,HK0071000456,Miramar Hotel and Investment Co Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5037364192,TW0005255004,Magic Technology Co Ltd,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5000130086,XS0154381189,General Electric Canada Co,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5036847350,US69423R1041,Kartoon Studios Inc,,,,,,,,OK,,,,,,,,,False,[]
5042236626,US03841L1008,Aquesta Financial Holdings Inc,OK,,,,,,,,,,,,,,,,False,[]
4295890779,CH0014524224,Ems Chemie Holding AG,,,,,,,,OK,,,,,,,,,False,[]
5000068510,CH0253038449,Kraftwerke Linth Limmern AG Kll,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295890921,CH0112208258,Hero AG,,,,,,,,OK,,,,,,,,,False,[]
4298073532,CH0027442430,SIX Swiss Exchange AG,EXCLUDED,,,,,,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'str_006_sec']"
5033562352,CA71645J1003,North Sur Resources Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000613747,US894333EW93,Traverse City State Bank,OK,,,,,,,,,,,,,,,,False,[]
5000649326,US90206QAJ40,Two River Community Bank,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
4296398263,US83615TAA79,White Mountains Services LLC,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
5070823924,CH0419041378,Aarekraftwerk Klingnau AG,OK,,,,,,,,,OK,,,,,,,False,[]
5035155699,XS1820002308,NIE Finance PLC,OK,,,,,,,,,OK,,,,,,,False,[]
5000024446,CH0005840936,Banca Popolare di Sondrio Suisse SA,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5036393567,CH0033334902,Kraftwerk Eglisau Glattfelden AG,OK,,,,,,,,,OK,,,,,,,False,[]
5000646973,US31938TDW53,First Business Bank Milwaukee,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5033564251,ZAG000033218,Grayston Conduit (Pty) Ltd,,,,,,,,OK,,,,,,,,,False,[]
5000614869,US8688141048,Clearpoint Neuro Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
5057797781,KYG886851396,Tiger Media Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000690001,US85570DAF96,Starwood Property Mortgage LLC,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
5037438939,XAL2465BAS50,Delta 2 Lux SARL,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5081498651,INE396O07020,Agile Real Estate Pvt Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5079141241,TRFDBNK22418,D Yatirim Bankasi AS,,,,OK,,OK,,,,,OK,,,,,,False,[]
5071492894,CND1000494N9,Chongqing Hao Financial Leasing Co Ltd,OK,,,,,,,,,OK,,,,,,,False,[]
5071512334,CND100054BG9,Zheshang Bank Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
5000321405,US31943UCD81,1st Centennial Bank,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5051761074,US716973AF98,Pfizer PFE Singapore Pte Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000063870,US9288N2F318,Volvo Treasury North America LP,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000195556,US15988LE941,Charles Schwab Bank SSB,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4296543332,XS0086107975,Nestle Australia Ltd,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
5000056109,XS0237147870,Sumitomo Corporation of Americas,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000076246,CL0002502830,Banchile Administradora General de Fondos SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
5000032176,CL0002458157,BCI Asset Management AGF SA,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
5054883841,USH4209UAG16,UBS Group Funding Switzerland AG,,,,,,,,OK,,,,,,,,,False,[]
4295897056,XS0305050428,Cheshire Building Society,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5000030884,XS0205595860,Fulham Road Finance Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4297169793,XS2188231570,Bank Of China (Tokyo Branch),,,,,,,,OK,,,,,,,,,False,[]
4297350834,XS0278576631,ARLO IV Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296758553,XS0215258715,Kajima Europe BV,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4297175070,XS0179857015,Abbott Japan LLC,FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
4295897220,XS0190127604,Portman Building Society,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296540366,XS0223265462,Barclays SLCSM Funding BV,EXCLUDED,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
4296757368,XS0165758797,Healon PLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296725372,XS0195973937,Standard International Holdings SA,,,,,,,,OK,,,,,,,,,False,[]
4296471840,XS0194093844,BCP Finance Co,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296886214,XS0179103451,Eirles Four Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4297244790,XS0236906326,Ivefi SA,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295887151,RU000A0JP3B3,Nutrinvestkholding OAO,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4297247564,XS0237530497,RBS Capital Trust C,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296466110,XS0216289214,Dunfermline Building Society,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4297175174,XS0213777591,Ardagh Packaging Group Ltd,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4297767112,XS0313144619,Ashwell Rated SA,,,,,,,,OK,,,,,,,,,False,[]
4295893960,GB0009458117,Daily Mail and General Trust P L C,,,,,,,,OK,,,,,,,,,False,[]
4296543412,XS0107330143,Gas Natural Finance BV,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295948652,XS0107681016,HJ Heinz Finance UK PLC,,,,,,,,OK,,,,,,,,,False,[]
4296009542,XS0114810350,Jones Lang LaSalle Finance BV,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296819906,HRHT00RA0005,Hrvatski Telekom dd,,OK,,OK,OK,OK,,,,,OK,,,,,,False,[]
4295871279,HK0154000803,Beijing Enterprises Environment Group Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295870994,US40065Q2093,GDH Guangnan Holdings Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295871875,HK0808032913,Prosperity Real Estate Investment Trust,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5069401033,HK0000579026,Swire Pacific MTN Financing HK Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295871563,HK0882007260,Tianjin Development Holdings Ltd,,,,,,OK,,,,,,,,,,,False,[]
5035704640,US86359DBR70,First Franklin Mortgage Loan Trust 2005-FF3,,,,,,,,OK,,,,,,,,,False,[]
4296549917,XS0103896584,Care Homes No 3 Ltd,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295883056,XS0106310849,ArcelorMittal Luxembourg SA,OK,OK,OK,EXCLUDED,OK,EXCLUDED,,,OK,OK,EXCLUDED,,,,OK,OK,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
5000045025,XS0076168300,IBM International Finance BV,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296547016,XS0076340131,Deutsche Bank Canada,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296554271,XS0080650806,Morgan Guaranty Trust Company of New York Et Al,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4296540392,XS0076529501,Fuji International Finance Plc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296013971,XS0122549461,Sagrantino Italy Srl,OK,,OK,OK,,OK,,OK,,OK,OK,,,,OK,,False,[]
4296547024,DE0001768554,Bertelsmann US Finance LLC,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4296765095,XS0185641064,Hitachi Metals America Ltd (Pre-Merger),,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
5000042250,XS0086549564,Adecco Olsten Holding BV,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000059056,XS0091775584,Sires-Star Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4296543293,US370567AA75,General Re Funding Corp,OK,,OK,,,,,,,OK,,,,,OK,,False,[]
5000608918,XS0082917054,Ge Capital Canada Retailer Financial Services Co,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296749432,XS0092968329,UniCredit Luxembourg SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296392413,XS0169447777,Trivium Packaging Group Netherlands BV,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4296029055,US370448AA05,General Motors Nova Scotia Finance Co,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296543417,XS0073305376,Mitsubishi Electric Finance Europe Plc,,,,,,,,OK,,,,,,,,,False,[]
4296543352,XS0150454188,Rio Tinto Canada Inc,EXCLUDED,,EXCLUDED,,,OK,,,,EXCLUDED,,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_006_sec', 'art_8_basicos']"
4297199350,XS0176837309,Altadis Finance BV,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000047036,XS0137932470,Polish Oil and Gas Company Libya BV,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
4295876910,XS0165385740,ENEOS Netherlands BV,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296930519,XS0138973010,Aareal Bank Capital Funding Trust,,,,,,,,OK,,,,,,,,,False,[]
4296466206,XS0099939323,Ladbrokes Group Finance PLC,,,,,,,,FLAG,,,,,,,,,False,[]
5000007503,XS0087721857,Earls Five Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4297139486,XS0346631228,Sonata Securities SA,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4297925551,XS0357283257,UBS Capital Securities (Jersey) Ltd,,,,,,,,OK,,,,,,,,,False,[]
4297815084,XS0296499287,B of A Issuance BV,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4297890752,XS0333865839,Lagoon Finance Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295940615,US80281TAA60,Santander Issuances SAU,FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
4295872025,XS0325832375,Fresh Express Delivery Holdings Group Co Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5000599097,XS0327906078,Arlo IX Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4298372798,XS0418558788,Pearson Funding One Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000009297,XS0435582936,EDF Energy (UK) Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
4297561247,XS0436905821,Naturgy Capital Markets SA,,,,,,,,OK,,,,,,,,,False,[]
4295893850,US37441W1080,G4S Ltd,,,,,,,,OK,,,,,,,,,False,[]
5000607767,US04853VAA98,Atlantic Finance Ltd,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000162506,XS0366204393,Glencore Canada Financial Corp,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4296148151,XS0293099908,Belo PLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000001249,XS0318626719,Sumitomo Chemical Capital America Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000053840,XS0358156866,Classic I Netherlands BV,,,,,,,,FLAG,,,,,,,,,False,[]
4296717597,XS2308725113,Telereal Securitisation PLC,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000015576,XS0276102265,Hutchison Whampoa Finance UK PLC,,,,,,,,,OK,,,,,,,,False,[]
4297568478,XS1492680811,Cadent Finance PLC,OK,,,,,,,,,,,,,,,,False,[]
4297714772,XS0246184989,Mizuho Capital Investment (EUR) 1 Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
4297900295,US055295AA71,BBVA Bancomer SA (Cayman Islands Branch),,,,,,,,OK,,,,,,,,,False,[]
4296251818,US45577UAA97,Indo Integrated Energy BV,OK,,,,,,,,,,,,,,,,False,[]
5000001838,XS0095787148,Thomson Reuters Group Ltd,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
5000730116,XS1253097809,Ter Finance (Jersey) Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4297731957,XS0290135358,Bayernlb Capital Trust I,OK,,,,,,,,,OK,,,,,,,False,[]
4298043001,XS0293076013,Morgan Stanley Capital (Cayman Islands) Ltd,,,,FLAG,,FLAG,,FLAG,,,FLAG,,,,,,False,[]
5000693262,XS0292587085,Earls Twelve Ltd,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5036888247,XS0288243271,MTH Preferred Capital 5 (Cayman) Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000025093,KR6005895QB2,Dongwon Securities,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295870375,CY0000100111,Bank of Cyprus PCL,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000050059,XS1618163452,Nanyang Commercial Bank Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295871342,XS1588424678,Emperor International Holdings Ltd,,,,,,,,OK,,,,,,,,,False,[]
5037645158,XS1491985476,eDreams Odigeo SA,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295875429,XS1516323430,Guala Closures SpA (Pre-Merger),,,,,,,,OK,,,,,,,,,False,[]
5042265663,US42727JAA07,Heritage Insurance Holdings Inc,EXCLUDED,,,,,,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'str_006_sec']"
5052965015,XS1533928468,Amigo Luxembourg SA,,,,,,,,OK,,,,,,,,,False,[]
5037954214,XS1744630341,Central Plaza Development Ltd,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5000055789,XS1525537061,If Skadeforsakring Holding AB (publ),,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
5057815694,NO0010805872,MPC Container Ships Invest BV,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4298294491,NO0010767429,Gjensidige Pensjonsforsikring AS,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295885349,NO0010823388,Veidekke ASA,,,,,,,,OK,,,,,,,,,False,[]
5052506914,NO0010887383,Aquila Holdings ASA,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5055475081,NO0010816002,MPC Container Ships ASA,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4295885611,NO0010353964,Rem Offshore ASA,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5056411333,NO0010635964,Farstad Shipping AS,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4297219952,US62547D1019,Multiconsult ASA,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5038914655,NO0010710551,Wema Group Holding AS,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5036209074,NO0010678634,Bnp Paribas Leasing Solutions AS,,,,,,,,OK,,,,,,,,,False,[]
4295885718,US7436841024,Protector Forsikring ASA,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295885856,PK0079401011,Samba Bank Ltd,EXCLUDED,,,,,,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'str_006_sec']"
4295886314,PHY6837G1032,Pepsi-Cola Products Phils Inc,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295885905,PK0009801017,Millat Tractors Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295886211,PHY4737K1180,Keppel Philippines Holdings Inc,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
5064585209,NO0010779507,Gemma Utveckling 2016 AB (publ),,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
4297081341,PK0079201015,TRG Pakistan Ltd,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4298418644,PK0095501018,IBL HealthCare Ltd,,,,,,,,EXCLUDED,,EXCLUDED,,,,,,,True,"['cs_003_sec', 'str_006_sec']"
4296065372,PK0083801016,Hum Network Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295885984,PEP702521001,Luz del Sur SAA,OK,,,,,,,,,OK,,,,,,,False,[]
4295885976,US904845AA26,Unacemcorp SAA,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5077917694,PHY2000J1070,DDMP REIT Inc,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295886681,PLDMDVL00095,Dom Development SA,,,,,,,,OK,,,,,,,,,False,[]
5000468237,PK0098301010,Nishat Chunian Power Ltd,OK,,,,,,,,,,,,,,,,False,[]
5000061745,PLSNTND00091,Santander Consumer Bank SA,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295885748,PK0077901012,Lotte Chemical Pakistan Ltd,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
5000004945,PEP80200F128,Scotia Sociedad Titulizadora SA,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4295886615,PLPKN0000083,Orlen SA,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295886210,PHY000221069,A Brown Company Inc,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295886331,US0783331012,Belle Corp,,,,,,,,OK,,,,,,,,,False,[]
4298052318,PLINTEG00060,Integer.pl SA,,,,,,,,OK,,,,,,,,,False,[]
5035958821,PLGURDR00013,Perma Fix Medical SA,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295886086,PEP73050M015,Los Portales SA,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4296137781,PK0026001013,Wyeth Pakistan Ltd,,,,,,,,EXCLUDED,,EXCLUDED,,,,,,,True,"['cs_003_sec', 'str_006_sec']"
5000043149,US59164L2007,Metro Pacific Investments Corp,,,,,,,,OK,,,,,,,,,False,[]
4295885319,NO0003679102,NRC Group ASA,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5044623301,NO0010789035,Ice Group Scandinavia Holdings AS,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295885131,NZREIE0001S4,PGG Wrightson Ltd,OK,,,,,,,,,,,,,,,,False,[]
4295885102,US6501732068,New Zealand Oil and Gas Ltd,,,,,,OK,,,,OK,,,,,,,False,[]
5034763261,USP06048AB19,Avianca Holdings SA,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
5001181730,US37636X1019,Gjensidige Forsikring ASA,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4298007724,OM0000001517,HSBC Bank Oman SAOG,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296791149,NZTFSDT727C5,Toyota Finance New Zealand Ltd,,,,,,,,OK,,,,,,,,,False,[]
5001436859,NZHBLD0020L2,Heartland Bank Ltd NZ,,,,OK,,OK,,,,,OK,,,,,,False,[]
5038863514,NL0012377394,Fyber BV,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4295885395,NO0010375157,ScAN Subsea As,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295885354,NO0010363484,Arrow Seismic AS,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295885278,NO0010285018,Petromena ASA,,,,,,,,,,OK,,,,,,,False,[]
4298455670,NO0003390205,Seadrill Norge AS,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4297330429,NO0010729908,Interoil Exploration and Production ASA,,,,,,,,,,OK,,,,,,,False,[]
5035166360,NO0010665292,Sektor Portefolje III AS,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296681055,NO0003070609,Idex Biometrics ASA,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5000045203,NO0003095309,Techstep ASA,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295885710,NO0003055808,Dlt ASA,OK,,,,,,,,,,,,,,,,False,[]
4295885455,NO0003103103,Q-Free ASA,,,,,,,,OK,,,,,,,,,False,[]
